iteration	job_id	seed	score	location	menu	equipment	contract	capital	manager_skill	budget	cash	debt	reputation	days	game_over	reason
167	8b9ce3d6	1780978682	-149287.53	mall	sweet	manual	coop	max-debt	5	10000	-17857.24	136600.00	51.50	2	True	Bankruptcy: deeply negative cash
168	8b9ce3d6	1780978683	-139272.04	suburban	everyday	automated	spot	leveraged	5	10000	-27680.72	117100.00	55.00	2	True	Bankruptcy: deeply negative cash
169	8b9ce3d6	1780978684	-138984.97	suburban	gourmet	automated	spot	leveraged	5	10000	-27395.18	117100.00	55.00	2	True	Bankruptcy: deeply negative cash
170	8b9ce3d6	1780978685	256.02	office	sweet	manual	direct	all-equity	5	10000	-5218.88	0.00	15.62	322	True	Bankruptcy: deeply negative cash
171	8b9ce3d6	1780978686	24246.73	suburban	gourmet	automated	monthly	all-equity	5	10000	8821.37	0.00	83.50	361	True	Completed 360 days
172	8b9ce3d6	1780978687	-166021.69	mall	gourmet	specialized	direct	max-debt	5	10000	-34341.35	136600.00	49.00	2	True	Bankruptcy: deeply negative cash
173	8b9ce3d6	1780978688	-294.78	university	speed	specialized	spot	all-equity	5	10000	-5358.04	0.00	23.06	242	True	Bankruptcy: deeply negative cash
174	8b9ce3d6	1780978689	-181070.46	urban	sweet	automated	spot	max-debt	5	10000	-49740.50	136600.00	52.50	2	True	Bankruptcy: deeply negative cash
175	8b9ce3d6	1780978690	-114586.54	university	gourmet	manual	direct	leveraged	5	10000	-5018.24	114200.00	41.00	35	True	Bankruptcy: deeply negative cash
176	8b9ce3d6	1780978691	-137908.05	suburban	speed	automated	monthly	leveraged	5	10000	-26472.71	117100.00	56.50	2	True	Bankruptcy: deeply negative cash
177	8b9ce3d6	1780978692	81598.35	mall	everyday	manual	coop	all-equity	5	10000	77940.47	0.00	11.10	152	True	Reputation collapse (< 15)
178	8b9ce3d6	1780978693	-125485.96	mall	gourmet	specialized	direct	leveraged	5	10000	-13609.88	117100.00	52.00	2	True	Bankruptcy: deeply negative cash
179	8b9ce3d6	1780978694	52.77	suburban	everyday	specialized	monthly	all-equity	5	10000	-7992.38	0.00	50.50	253	True	Bankruptcy: deeply negative cash
180	8b9ce3d6	1780978695	37917.37	mall	everyday	specialized	spot	all-equity	5	10000	34173.46	0.00	14.50	155	True	Reputation collapse (< 15)
181	8b9ce3d6	1780978696	-68264.94	suburban	gourmet	automated	coop	balanced	5	10000	-5636.78	67800.00	38.00	92	True	Bankruptcy: deeply negative cash
182	8b9ce3d6	1780978697	-71053.49	office	gourmet	automated	direct	balanced	5	10000	-10244.74	67800.00	58.00	92	True	Bankruptcy: deeply negative cash
183	8b9ce3d6	1780978698	-72388.58	mall	everyday	specialized	spot	balanced	5	10000	-6158.26	69600.00	25.50	62	True	Bankruptcy: deeply negative cash
184	8b9ce3d6	1780978699	-70378.49	office	gourmet	specialized	monthly	balanced	5	10000	-5081.91	69600.00	34.86	83	True	Bankruptcy: deeply negative cash
185	8b9ce3d6	1780978700	-150481.95	university	everyday	manual	spot	max-debt	5	10000	-19000.42	136600.00	51.00	2	True	Bankruptcy: deeply negative cash
186	8b9ce3d6	1780978701	-71483.12	suburban	everyday	automated	coop	balanced	5	10000	-8278.10	69600.00	56.50	62	True	Bankruptcy: deeply negative cash
187	8b9ce3d6	1780978702	58968.14	university	gourmet	automated	monthly	all-equity	5	10000	55474.99	0.00	14.72	142	True	Reputation collapse (< 15)
188	8b9ce3d6	1780978703	-117063.50	mall	everyday	manual	spot	leveraged	5	10000	-7537.36	114200.00	40.50	32	True	Bankruptcy: deeply negative cash
189	8b9ce3d6	1780978704	-68124.98	university	sweet	specialized	monthly	balanced	5	10000	-5469.67	67800.00	36.50	105	True	Bankruptcy: deeply negative cash
190	8b9ce3d6	1780978705	-148948.59	mall	speed	manual	coop	max-debt	5	10000	-17518.34	136600.00	51.50	2	True	Bankruptcy: deeply negative cash
191	8b9ce3d6	1780978706	-135634.86	university	sweet	automated	direct	leveraged	5	10000	-24352.30	117100.00	58.00	2	True	Bankruptcy: deeply negative cash
192	8b9ce3d6	1780978707	-153077.81	office	everyday	manual	coop	max-debt	5	10000	-20637.90	136600.00	41.50	2	True	Bankruptcy: deeply negative cash
193	8b9ce3d6	1780978708	-169501.39	office	speed	specialized	monthly	max-debt	5	10000	-37915.91	136600.00	50.00	2	True	Bankruptcy: deeply negative cash
194	8b9ce3d6	1780978709	-151878.80	office	speed	manual	coop	max-debt	5	10000	-20442.08	136600.00	51.50	2	True	Bankruptcy: deeply negative cash
195	8b9ce3d6	1780978710	-70382.64	office	sweet	automated	direct	balanced	5	10000	-6963.70	69600.00	54.50	62	True	Bankruptcy: deeply negative cash
196	8b9ce3d6	1780978711	-179662.75	urban	sweet	automated	direct	max-debt	5	10000	-48932.40	136600.00	58.50	2	True	Bankruptcy: deeply negative cash
197	8b9ce3d6	1780978712	-71796.08	urban	everyday	automated	coop	balanced	5	10000	-7700.67	69600.00	46.00	62	True	Bankruptcy: deeply negative cash
198	8b9ce3d6	1780978713	-53269.14	mall	sweet	automated	coop	balanced	5	10000	13768.35	69600.00	13.50	62	True	Reputation collapse (< 15)
199	8b9ce3d6	1780978714	1830.50	office	speed	specialized	coop	all-equity	5	10000	-5311.53	0.00	33.00	284	True	Bankruptcy: deeply negative cash
0	42fb0e4b	1780978525	-65196.25	suburban	everyday	specialized	coop	balanced	5	10000	-5057.92	67800.00	60.00	104	True	Bankruptcy: deeply negative cash
1	42fb0e4b	1780978526	-71319.71	mall	everyday	automated	coop	balanced	5	10000	-8557.06	67800.00	33.00	92	True	Bankruptcy: deeply negative cash
2	42fb0e4b	1780978527	-71587.83	mall	everyday	automated	spot	balanced	5	10000	-5324.94	69600.00	18.50	79	True	Bankruptcy: deeply negative cash
3	42fb0e4b	1780978528	-152932.04	urban	sweet	manual	direct	max-debt	5	10000	-21804.44	136600.00	54.50	2	True	Bankruptcy: deeply negative cash
4	42fb0e4b	1780978529	13195.45	urban	sweet	manual	direct	all-equity	5	10000	8719.69	0.00	6.00	272	True	Reputation collapse (< 15)
5	42fb0e4b	1780978530	-175885.38	mall	sweet	automated	monthly	max-debt	5	10000	-44607.89	136600.00	53.00	2	True	Bankruptcy: deeply negative cash
6	42fb0e4b	1780978531	548.77	urban	speed	manual	coop	all-equity	5	10000	-6237.82	0.00	37.00	219	True	Bankruptcy: deeply negative cash
7	42fb0e4b	1780978532	34204.19	university	speed	manual	spot	all-equity	5	10000	30719.52	0.00	13.50	182	True	Reputation collapse (< 15)
8	42fb0e4b	1780978533	-175777.90	mall	gourmet	automated	monthly	max-debt	5	10000	-44796.10	136600.00	56.00	2	True	Bankruptcy: deeply negative cash
9	42fb0e4b	1780978534	-62519.13	office	everyday	manual	direct	balanced	5	10000	-5402.96	64200.00	49.00	155	True	Bankruptcy: deeply negative cash
10	42fb0e4b	1780978535	11295.36	urban	everyday	manual	coop	all-equity	5	10000	7698.45	0.00	14.50	201	True	Reputation collapse (< 15)
11	42fb0e4b	1780978536	-136171.28	university	everyday	automated	monthly	leveraged	5	10000	-24690.32	117100.00	56.00	2	True	Bankruptcy: deeply negative cash
12	42fb0e4b	1780978537	-149767.93	university	sweet	manual	coop	max-debt	5	10000	-18035.70	136600.00	48.50	2	True	Bankruptcy: deeply negative cash
13	42fb0e4b	1780978538	-149138.92	mall	gourmet	manual	direct	max-debt	5	10000	-16966.08	136600.00	44.00	2	True	Bankruptcy: deeply negative cash
14	42fb0e4b	1780978539	-151380.90	office	gourmet	manual	direct	max-debt	5	10000	-20195.65	136600.00	54.00	2	True	Bankruptcy: deeply negative cash
15	42fb0e4b	1780978540	-131129.27	urban	speed	specialized	monthly	leveraged	5	10000	-19093.87	117100.00	50.50	2	True	Bankruptcy: deeply negative cash
16	42fb0e4b	1780978541	-127177.45	university	everyday	specialized	coop	leveraged	5	10000	-14741.11	117100.00	46.50	2	True	Bankruptcy: deeply negative cash
17	42fb0e4b	1780978542	-170197.34	office	everyday	specialized	coop	max-debt	5	10000	-37558.47	136600.00	39.50	2	True	Bankruptcy: deeply negative cash
18	42fb0e4b	1780978543	10321.51	suburban	gourmet	automated	direct	all-equity	5	10000	-4018.23	0.00	77.00	361	True	Completed 360 days
19	42fb0e4b	1780978544	-166894.43	university	sweet	specialized	monthly	max-debt	5	10000	-35310.69	136600.00	50.00	2	True	Bankruptcy: deeply negative cash
20	42fb0e4b	1780978545	-70054.52	urban	everyday	manual	monthly	balanced	5	10000	-9359.40	66000.00	35.00	122	True	Bankruptcy: deeply negative cash
21	42fb0e4b	1780978546	106935.33	mall	sweet	manual	spot	all-equity	5	10000	104088.02	0.00	14.50	83	True	Reputation collapse (< 15)
22	42fb0e4b	1780978547	53334.15	university	sweet	manual	direct	all-equity	5	10000	48337.17	0.00	14.84	261	True	Reputation collapse (< 15)
23	42fb0e4b	1780978548	104973.26	mall	everyday	manual	coop	all-equity	5	10000	102338.40	0.00	10.50	92	True	Reputation collapse (< 15)
24	42fb0e4b	1780978549	-71894.70	mall	everyday	automated	direct	balanced	5	10000	-8987.54	67800.00	31.50	92	True	Bankruptcy: deeply negative cash
25	42fb0e4b	1780978550	-174941.23	mall	gourmet	automated	direct	max-debt	5	10000	-44415.23	136600.00	60.50	2	True	Bankruptcy: deeply negative cash
26	42fb0e4b	1780978551	-69243.70	urban	speed	specialized	monthly	balanced	5	10000	-5330.81	69600.00	47.00	62	True	Bankruptcy: deeply negative cash
27	42fb0e4b	1780978552	-117673.35	mall	everyday	manual	coop	leveraged	5	10000	-6849.42	114200.00	26.50	43	True	Bankruptcy: deeply negative cash
28	42fb0e4b	1780978553	-72481.67	mall	speed	automated	coop	balanced	5	10000	-8920.06	67800.00	26.50	92	True	Bankruptcy: deeply negative cash
29	42fb0e4b	1780978554	-3737.28	office	sweet	manual	spot	all-equity	5	10000	-11652.67	0.00	51.54	245	True	Bankruptcy: deeply negative cash
30	42fb0e4b	1780978555	66786.34	university	speed	specialized	direct	all-equity	5	10000	63188.65	0.00	14.14	152	True	Reputation collapse (< 15)
31	42fb0e4b	1780978556	-137676.62	suburban	speed	automated	direct	leveraged	5	10000	-26391.27	117100.00	58.00	2	True	Bankruptcy: deeply negative cash
32	42fb0e4b	1780978557	-70462.51	office	gourmet	specialized	monthly	balanced	5	10000	-5503.94	69600.00	40.50	67	True	Bankruptcy: deeply negative cash
33	42fb0e4b	1780978558	-167964.85	university	everyday	specialized	monthly	max-debt	5	10000	-35379.38	136600.00	40.00	2	True	Bankruptcy: deeply negative cash
34	42fb0e4b	1780978559	-167495.66	university	everyday	specialized	monthly	max-debt	5	10000	-35606.20	136600.00	47.00	2	True	Bankruptcy: deeply negative cash
35	42fb0e4b	1780978560	-55510.53	mall	gourmet	specialized	spot	balanced	5	10000	9152.42	67800.00	12.00	92	True	Reputation collapse (< 15)
36	42fb0e4b	1780978561	-122731.77	office	sweet	manual	spot	leveraged	5	10000	-9948.06	117100.00	41.50	18	True	Bankruptcy: deeply negative cash
37	42fb0e4b	1780978562	-69889.58	office	everyday	specialized	direct	balanced	5	10000	-6142.10	69600.00	50.50	77	True	Bankruptcy: deeply negative cash
38	42fb0e4b	1780978563	-2912.93	university	gourmet	specialized	coop	all-equity	5	10000	-7139.40	0.00	9.50	272	True	Reputation collapse (< 15)
39	42fb0e4b	1780978564	-128955.75	office	gourmet	specialized	coop	leveraged	5	10000	-16821.44	117100.00	49.50	2	True	Bankruptcy: deeply negative cash
40	42fb0e4b	1780978565	-169418.10	office	sweet	specialized	spot	max-debt	5	10000	-37737.47	136600.00	49.00	2	True	Bankruptcy: deeply negative cash
41	42fb0e4b	1780978566	121184.91	mall	sweet	manual	direct	all-equity	5	10000	115760.38	0.00	14.50	180	True	Reputation collapse (< 15)
42	42fb0e4b	1780978567	-68143.53	mall	sweet	automated	coop	balanced	5	10000	-9406.09	64200.00	19.00	165	True	Bankruptcy: deeply negative cash
43	42fb0e4b	1780978568	1176.14	office	speed	automated	spot	all-equity	5	10000	-5560.43	0.00	47.50	190	True	Bankruptcy: deeply negative cash
44	42fb0e4b	1780978569	-139814.69	urban	speed	automated	direct	leveraged	5	10000	-28783.86	117100.00	60.50	2	True	Bankruptcy: deeply negative cash
45	42fb0e4b	1780978570	-151997.78	suburban	everyday	manual	spot	max-debt	5	10000	-20510.06	136600.00	51.00	2	True	Bankruptcy: deeply negative cash
46	42fb0e4b	1780978571	-70598.69	mall	gourmet	specialized	spot	balanced	5	10000	-9365.40	66000.00	21.00	135	True	Bankruptcy: deeply negative cash
47	42fb0e4b	1780978572	-153992.73	urban	everyday	manual	coop	max-debt	5	10000	-22308.86	136600.00	49.00	2	True	Bankruptcy: deeply negative cash
48	42fb0e4b	1780978573	-71808.36	office	speed	automated	monthly	balanced	5	10000	-9116.43	69600.00	61.50	62	True	Bankruptcy: deeply negative cash
49	42fb0e4b	1780978574	-176664.01	university	speed	automated	spot	max-debt	5	10000	-45582.66	136600.00	55.00	2	True	Bankruptcy: deeply negative cash
50	42fb0e4b	1780978575	-1241.05	university	everyday	automated	monthly	all-equity	5	10000	-7627.55	0.00	25.00	284	True	Bankruptcy: deeply negative cash
51	42fb0e4b	1780978576	-152270.44	suburban	gourmet	manual	coop	max-debt	5	10000	-19834.24	136600.00	41.50	2	True	Bankruptcy: deeply negative cash
52	42fb0e4b	1780978577	34270.43	mall	speed	specialized	direct	all-equity	5	10000	30536.69	0.00	14.00	166	True	Reputation collapse (< 15)
53	42fb0e4b	1780978578	-128233.72	suburban	everyday	specialized	direct	leveraged	5	10000	-16343.15	117100.00	52.00	2	True	Bankruptcy: deeply negative cash
54	42fb0e4b	1780978579	-65876.13	urban	speed	manual	monthly	balanced	5	10000	-5293.01	66000.00	34.50	124	True	Bankruptcy: deeply negative cash
55	42fb0e4b	1780978580	-70985.90	urban	sweet	specialized	direct	balanced	5	10000	-5353.38	69600.00	32.08	71	True	Bankruptcy: deeply negative cash
56	42fb0e4b	1780978581	-179491.12	urban	gourmet	automated	direct	max-debt	5	10000	-48764.14	136600.00	58.50	2	True	Bankruptcy: deeply negative cash
57	42fb0e4b	1780978582	-178584.05	office	gourmet	automated	monthly	max-debt	5	10000	-47653.29	136600.00	56.50	2	True	Bankruptcy: deeply negative cash
58	42fb0e4b	1780978583	-1459.48	office	speed	automated	direct	all-equity	5	10000	-9009.16	0.00	47.50	234	True	Bankruptcy: deeply negative cash
59	42fb0e4b	1780978584	75320.26	office	sweet	manual	coop	all-equity	5	10000	71821.54	0.00	13.00	182	True	Reputation collapse (< 15)
60	42fb0e4b	1780978585	-63234.52	urban	gourmet	manual	direct	balanced	5	10000	-5464.42	64200.00	36.00	153	True	Bankruptcy: deeply negative cash
61	42fb0e4b	1780978586	-126455.26	mall	speed	specialized	coop	leveraged	5	10000	-14325.41	117100.00	49.50	2	True	Bankruptcy: deeply negative cash
62	42fb0e4b	1780978587	-128637.31	office	sweet	specialized	direct	leveraged	5	10000	-16805.32	117100.00	52.50	2	True	Bankruptcy: deeply negative cash
63	42fb0e4b	1780978588	-150850.16	suburban	sweet	manual	direct	max-debt	5	10000	-19865.69	136600.00	56.00	2	True	Bankruptcy: deeply negative cash
64	42fb0e4b	1780978589	-115836.80	mall	everyday	manual	direct	leveraged	5	10000	-7111.09	114200.00	48.00	33	True	Bankruptcy: deeply negative cash
65	42fb0e4b	1780978590	-73760.35	urban	everyday	specialized	coop	balanced	5	10000	-11722.76	67800.00	44.00	92	True	Bankruptcy: deeply negative cash
66	42fb0e4b	1780978591	-180669.66	urban	everyday	automated	coop	max-debt	5	10000	-49635.25	136600.00	55.50	2	True	Bankruptcy: deeply negative cash
67	42fb0e4b	1780978592	-64059.71	mall	sweet	automated	direct	balanced	5	10000	-5044.82	64200.00	17.50	166	True	Bankruptcy: deeply negative cash
68	42fb0e4b	1780978593	-70643.70	suburban	gourmet	automated	coop	balanced	5	10000	-7957.42	69600.00	55.50	89	True	Bankruptcy: deeply negative cash
69	42fb0e4b	1780978594	-72779.85	urban	everyday	manual	coop	balanced	5	10000	-12243.51	66000.00	36.50	122	True	Bankruptcy: deeply negative cash
70	42fb0e4b	1780978595	-148893.80	mall	gourmet	manual	direct	max-debt	5	10000	-17714.18	136600.00	54.00	2	True	Bankruptcy: deeply negative cash
71	42fb0e4b	1780978596	-168404.36	suburban	gourmet	specialized	monthly	max-debt	5	10000	-36871.41	136600.00	50.50	2	True	Bankruptcy: deeply negative cash
72	42fb0e4b	1780978597	-130867.98	urban	sweet	specialized	monthly	leveraged	5	10000	-18543.24	117100.00	47.50	2	True	Bankruptcy: deeply negative cash
73	42fb0e4b	1780978598	-138819.66	suburban	everyday	automated	spot	leveraged	5	10000	-27282.67	117100.00	55.50	2	True	Bankruptcy: deeply negative cash
74	42fb0e4b	1780978599	-150533.28	university	everyday	manual	spot	max-debt	5	10000	-19048.43	136600.00	51.00	2	True	Bankruptcy: deeply negative cash
75	42fb0e4b	1780978600	-118156.61	urban	everyday	manual	monthly	leveraged	5	10000	-6354.62	117100.00	51.00	13	True	Bankruptcy: deeply negative cash
76	42fb0e4b	1780978601	49682.15	mall	gourmet	specialized	direct	all-equity	5	10000	44290.83	0.00	13.50	242	True	Reputation collapse (< 15)
77	42fb0e4b	1780978602	-127306.48	university	everyday	specialized	monthly	leveraged	5	10000	-14920.19	117100.00	47.00	2	True	Bankruptcy: deeply negative cash
78	42fb0e4b	1780978603	-116301.19	suburban	everyday	manual	direct	leveraged	5	10000	-5200.16	117100.00	55.00	31	True	Bankruptcy: deeply negative cash
79	42fb0e4b	1780978604	-131488.43	urban	speed	specialized	spot	leveraged	5	10000	-19306.95	117100.00	49.00	2	True	Bankruptcy: deeply negative cash
80	42fb0e4b	1780978605	2303.50	suburban	speed	manual	monthly	all-equity	5	10000	-8214.45	0.00	70.50	261	True	Bankruptcy: deeply negative cash
81	42fb0e4b	1780978606	83985.03	mall	everyday	manual	monthly	all-equity	5	10000	80821.87	0.00	14.50	111	True	Reputation collapse (< 15)
82	42fb0e4b	1780978607	-67690.07	university	speed	manual	spot	balanced	5	10000	-5028.17	67800.00	36.50	118	True	Bankruptcy: deeply negative cash
83	42fb0e4b	1780978608	-73470.72	office	speed	automated	direct	balanced	5	10000	-9849.79	69600.00	53.50	62	True	Bankruptcy: deeply negative cash
84	42fb0e4b	1780978609	-127094.52	mall	speed	specialized	spot	leveraged	5	10000	-14914.70	117100.00	49.00	2	True	Bankruptcy: deeply negative cash
85	42fb0e4b	1780978610	-169276.11	office	everyday	specialized	monthly	max-debt	5	10000	-37743.54	136600.00	50.50	2	True	Bankruptcy: deeply negative cash
86	42fb0e4b	1780978611	-4275.37	urban	everyday	manual	spot	all-equity	5	10000	-8309.92	0.00	15.00	212	True	Bankruptcy: deeply negative cash
87	42fb0e4b	1780978612	89.08	office	gourmet	specialized	monthly	all-equity	5	10000	-5350.94	0.00	37.50	186	True	Bankruptcy: deeply negative cash
88	42fb0e4b	1780978613	-149006.05	mall	everyday	manual	direct	max-debt	5	10000	-17822.09	136600.00	54.00	2	True	Bankruptcy: deeply negative cash
89	42fb0e4b	1780978614	-135820.17	mall	gourmet	automated	coop	leveraged	5	10000	-24293.15	117100.00	55.50	2	True	Bankruptcy: deeply negative cash
90	42fb0e4b	1780978615	-137758.23	suburban	sweet	automated	coop	leveraged	5	10000	-26224.41	117100.00	55.50	2	True	Bankruptcy: deeply negative cash
91	42fb0e4b	1780978616	-150909.10	suburban	everyday	manual	direct	max-debt	5	10000	-19720.98	136600.00	54.00	2	True	Bankruptcy: deeply negative cash
92	42fb0e4b	1780978617	-180849.49	urban	everyday	automated	spot	max-debt	5	10000	-49817.44	136600.00	55.50	2	True	Bankruptcy: deeply negative cash
93	42fb0e4b	1780978618	-72798.44	urban	sweet	specialized	direct	balanced	5	10000	-7584.59	69600.00	35.00	62	True	Bankruptcy: deeply negative cash
94	42fb0e4b	1780978619	-63435.98	suburban	gourmet	automated	monthly	balanced	5	10000	-6429.49	66000.00	67.50	122	True	Bankruptcy: deeply negative cash
95	42fb0e4b	1780978620	-117347.89	university	sweet	manual	direct	leveraged	5	10000	-5544.29	117100.00	50.50	20	True	Bankruptcy: deeply negative cash
96	42fb0e4b	1780978621	-70299.64	university	gourmet	automated	monthly	balanced	5	10000	-5082.63	69600.00	34.80	74	True	Bankruptcy: deeply negative cash
97	42fb0e4b	1780978622	-149646.49	university	everyday	manual	direct	max-debt	5	10000	-18459.78	136600.00	54.00	2	True	Bankruptcy: deeply negative cash
98	42fb0e4b	1780978623	-152490.21	office	everyday	manual	spot	max-debt	5	10000	-21053.62	136600.00	51.50	2	True	Bankruptcy: deeply negative cash
99	42fb0e4b	1780978624	-127405.29	university	speed	specialized	coop	leveraged	5	10000	-14964.84	117100.00	46.50	2	True	Bankruptcy: deeply negative cash
